CPU utilized,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
cycles,1503820821373.0,1503173869996.0,1503146186036.0,1503155581732.0,1503275635752.0,1503167176548.0,1505804860513.0,1503148604661.0,1503356005944.0,1503119679846.0,1503491821558.0,1503198343581.0,1503086648540.0,1503117526483.0,1503073947053.0,1503066411647.0,1503053723643.0,1503303780210.0,1503268490131.0,1503075707248.0,1503110988994.0,1503062607857.0,1503136173598.0,1503043337131.0,1503416892370.0,1503104492202.0,1503059855296.0,1503213811083.0,1503267798096.0,1503080298245.0,1503044107942.0,1503251313981.0,1503055397232.0,1503290020027.0,1503122385252.0,1503151677598.0,1503085968283.0,1503130792836.0,1503281945609.0,1503287424148.0,1503389416689.0,1516993413011.0,1503064076039.0,1503089556160.0,1503274795833.0,1503513038953.0,1503162189275.0,1503249501114.0,1505976550759.0,1503298009666.0,1503058656373.0,1503079442969.0,1503272684855.0,1503067977329.0,1503216452243.0,1503136857567.0,1503075101417.0,1503233899221.0,1503054271408.0,1503097485368.0,1503200735685.0,1506109423691.0,1503121894727.0,1503073111529.0,1503355923623.0,1503048206437.0,1503087442798.0,1503072565641.0,1503063106973.0,1503132537854.0,1503307500280.0,1503052246783.0,1503056625744.0,1503065777038.0,1503064814481.0,1503192538292.0,1503066429818.0,1503066903506.0,1503155424552.0,1503121702387.0,1503119476128.0,1503071180773.0,1503070956693.0,1503113097129.0,1503199418389.0,1503134962058.0,1503464609219.0,1503196760105.0,1503299162297.0,1503063967453.0,1503059873057.0,1503196134018.0,1503068298294.0,1503194460413.0,1503061257979.0,1503272711177.0,1503276661405.0,1503127805849.0,1503071600735.0,1503291088386.0,1503197741007.0,1503039460639.0,1503145502623.0,1503067748496.0,1503300993822.0,1503122606873.0,1503303550748.0,1503324013396.0,1503108208604.0,1503430749555.0,1503066987900.0,1503098921737.0,1503228437844.0,1503048071269.0,1503272832860.0,1503308134249.0,1503358261145.0,1503068975378.0,1503067908890.0,1503063628227.0,1503281554872.0,1503068020299.0,1503061282918.0,1503052311729.0,1503291729918.0,1503117116244.0,1503133661125.0,1503099495050.0,1564088633486.0,1503331109119.0,1503264558327.0,1503289249383.0,1503063961783.0,1503282214169.0,1503365153086.0,1503151764402.0,1503128957108.0,1503066774543.0
clock speed,2.929,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898
instructions,1717334424194.0,1717158273696.0,1717158032440.0,1717158448928.0,1717156627761.0,1717158487178.0,1717328607827.0,1717157365542.0,1717155669633.0,1717154323153.0,1717326460377.0,1717153422246.0,1717153325724.0,1717153190652.0,1717154120748.0,1717156010330.0,1717153724045.0,1717321855150.0,1717329911238.0,1717153740921.0,1717154056200.0,1717153644100.0,1717153656574.0,1717153355928.0,1717333635211.0,1717154121888.0,1717153811265.0,1717152389298.0,1717152903402.0,1717153164501.0,1717153386089.0,1717153511918.0,1717152960504.0,1717327272039.0,1717153285607.0,1717154117022.0,1717154112829.0,1717153168904.0,1717327101706.0,1717322051385.0,1717327170933.0,1717167371071.0,1717153493893.0,1717153136740.0,1717331254895.0,1717324639566.0,1717153140565.0,1717153767682.0,1717326767510.0,1717153490302.0,1717153866850.0,1717153744322.0,1717328583590.0,1717153563186.0,1717153054707.0,1717152687951.0,1717153275797.0,1717153510262.0,1717153569887.0,1717153172589.0,1717152805460.0,1717156163516.0,1717153049032.0,1717153161456.0,1717331724228.0,1717154043996.0,1717153657882.0,1717153808010.0,1717153404074.0,1717153324185.0,1717331764984.0,1717154028550.0,1717153936251.0,1717153730478.0,1717153906106.0,1717152550313.0,1717154183179.0,1717153869408.0,1717153233320.0,1717153752991.0,1717154105656.0,1717153795543.0,1717153684755.0,1717154164493.0,1717153003547.0,1717153506137.0,1717327206282.0,1717153064784.0,1717328381467.0,1717152764624.0,1717152364064.0,1717153526770.0,1717152671832.0,1717152279202.0,1717153312107.0,1717332709501.0,1717332294004.0,1717153647968.0,1717153704916.0,1717329021823.0,1717152943237.0,1717152791892.0,1717153335370.0,1717153773850.0,1717325299388.0,1717153775155.0,1717329047955.0,1717329561771.0,1717153746027.0,1717331128685.0,1717153651063.0,1717153721539.0,1717153672567.0,1717153385318.0,1717153273416.0,1717327724936.0,1717331535306.0,1717153404114.0,1717153933560.0,1717153410795.0,1717329109502.0,1717152807483.0,1717153481501.0,1717153003622.0,1717331454574.0,1717153715946.0,1717153109789.0,1717153154030.0,1717388656595.0,1717331543389.0,1717154364943.0,1717335809241.0,1717153805485.0,1717318853179.0,1717335593012.0,1717153048790.0,1717153608718.0,1717153582368.0
instructions per cycle,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.13,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.1,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14
"time (s)
",513.072031955,518.351985303,518.343243917,518.345699189,518.387291142,518.350428305,519.259442579,518.344175863,518.414177211,518.333100989,518.462161942,518.360497368,518.321647298,518.332841846,518.317834084,518.315816753,518.309711885,518.39579943,518.385396438,518.317855635,518.330612906,518.313721576,518.340918664,518.306082885,518.435461239,518.328658963,518.313238445,518.365489241,518.383501873,518.31992358,518.30634454,518.378349064,518.310599949,518.392431431,518.334440083,518.343944157,518.323160895,518.337554397,518.388784358,518.390478638,518.425901633,523.117322085,518.314173959,518.32196704,518.385775754,518.469308928,518.347347276,518.377645959,519.317469251,518.395516282,518.311338892,518.318532916,518.385567567,518.31569015,518.365744035,518.338325319,518.317599536,518.372875645,518.310408694,518.324735286,518.361994594,519.363376802,518.333140922,518.316914072,518.414361769,518.308322861,518.321322595,518.31708648,518.313764506,518.338071835,518.397121203,518.310087867,518.31145073,518.313887101,518.314423458,518.357508987,518.314864424,518.315506682,518.345623239,518.333750603,518.333202703,518.317395242,518.316519684,518.330749495,518.361270755,518.338630627,518.451253143,518.359500974,518.395463168,518.313527627,518.312314228,518.361011189,518.314995872,518.359223944,518.312855439,518.386427533,518.387911983,518.335885,518.317115264,518.392430231,518.360284333,518.30540279,518.342601696,518.315739548,518.396085195,518.334936569,518.397059732,518.403984708,518.328496063,518.440230684,518.315248399,518.327355258,518.370558667,518.308969906,518.386189761,518.398166866,518.414680227,518.31556547,518.316358795,518.313752986,518.389428213,518.315543819,518.314439204,518.309286851,518.393457178,518.331895361,518.338201511,518.325484781,539.358528077,518.405634117,518.383275355,518.392103695,518.314947932,518.389976955,518.41791055,518.344092285,518.335641301,518.315133021
estimated number of instructions,1714355736365.22,1713618211795.44,1713586652081.0398,1713597363174.4797,1713734224757.2798,1713610581264.72,1716617540984.8198,1713589409313.5398,1713825846776.16,1713556435024.44,1713980676576.1199,1713646111682.3398,1713518779335.5999,1713553980190.6199,1713504299640.42,1713495709277.5798,1713481244953.0198,1713766309439.4,1713726078749.3398,1713506306262.72,1713546527453.16,1713491372956.9797,1713575237901.72,1713469404329.3398,1713895257301.7998,1713539121110.2798,1713488235037.44,1713663744634.6199,1713725289829.44,1713511539999.2998,1713470283053.88,1713706497938.3398,1713483152844.4797,1713750622830.7798,1713559519187.2798,1713592912461.72,1713518003842.6199,1713569103833.0398,1713741417994.2598,1713747663528.72,1713863935025.46,1714202556702.43,1713493046684.46,1713522094022.4,1713733267249.6199,1714004864406.42,1713604895773.4998,1713704431269.96,1716813267865.2598,1713759731019.2397,1713486868265.22,1713510564984.66,1713730860734.7,1713497494155.0598,1713666755557.0198,1713576017626.38,1713505615615.38,1713686645111.94,1713481869405.1199,1713531133319.5198,1713648838680.9,1716964743007.7397,1713558959988.7798,1713503347143.0598,1713825752930.22,1713474955338.18,1713519684789.72,1713502724830.7397,1713491941949.22,1713571093153.5598,1713770550319.2,1713479561332.6199,1713484553348.16,1713494985823.3198,1713493888508.3398,1713639493652.88,1713495729992.5198,1713496269996.8398,1713597183989.2798,1713558740721.18,1713556202785.92,1713501146081.22,1713500890630.0198,1713548930727.0598,1713647336963.46,1713573856746.1199,1713949654509.66,1713644306519.7,1713761045018.5798,1713492922896.42,1713488255284.9797,1713643592780.5198,1713497860055.16,1713641684870.8198,1713489834096.0598,1713730890741.7798,1713735394001.7,1713565698667.8599,1713501624837.9,1713751840760.0398,1713645424747.9797,1713464985128.46,1713585872990.22,1713497233285.44,1713763132957.0798,1713559771835.22,1713766047852.72,1713789375271.44,1713543357808.5598,1713911054492.7,1713496366205.9998,1713532770780.18,1713680419142.16,1713474801246.66,1713731029460.4,1713771273043.8599,1713828417705.2998,1713498631930.92,1713497416134.5999,1713492536178.7798,1713740972554.0798,1713497543140.8599,1713489862526.5198,1713479635371.0598,1713752572106.5198,1713553512518.16,1713572373682.4998,1713533424356.9998,1720497496834.6,1713797464395.66,1713721596492.7798,1713749744296.6199,1713492916432.6199,1713741724152.66,1713836274518.0398,1713593011418.2798,1713567011103.1199,1713496122979.0198
instruction calculation error,-0.0017344832705942076,-0.0020615815995461226,-0.0020798204309043374,-0.0020738247863750746,-0.0019930639688836567,-0.0020661493623169882,-0.0004140540365654976,-0.0020778271695174673,-0.0019391502562791853,-0.0020952619575587694,-0.0019482514699887849,-0.002042514383527052,-0.0021166114486996786,-0.0020960334121462474,-0.0021255058375250556,-0.0021316065811147443,-0.002138701410686271,-0.0020704014800356323,-0.0020985091245876,-0.002124116537360084,-0.0021008765834461115,-0.0021327568185896054,-0.0020839245565359332,-0.00214538298862028,-0.002002160697666496,-0.002105227906826176,-0.0021346813567386176,-0.0020316453479160006,-0.001996102715005354,-0.002120733652060934,-0.002144888782188979,-0.002007400011551654,-0.002137146628127492,-0.0020826835201735445,-0.0020928629085375143,-0.0020738992062378776,-0.00211752047135109,-0.0020872133807654392,-0.0020879445203992883,-0.0020813730618536737,-0.002016643052155584,-0.001726572737473406,-0.0021316948202698823,-0.0021145712865735435,-0.0020951040372232162,-0.0019331086756078032,-0.002066353144445087,-0.002008752202021096,-0.0002990110294995121,-0.0019763866782598364,-0.0021355096101590967,-0.0021216384085506325,-0.002094953108961342,-0.002129145062691265,-0.002030278629166866,-0.0020829075653650783,-0.0021242484483087807,-0.0020189605235300663,-0.0021382481720151267,-0.002109328001309967,-0.002040567832960816,-0.0001114753056986423,-0.0020930510796613546,-0.0021255030680230372,-0.002041522466695294,-0.0021425501519120775,-0.0021162771750795465,-0.002126241203454846,-0.0021322859775329893,-0.002086145122271125,-0.0020736905573008066,-0.0021398588340283734,-0.0021368980528625866,-0.002130703028937135,-0.002131444120789382,-0.002045861714196425,-0.00213053272811371,-0.0021300359136838085,-0.0020708980781201647,-0.002093587870951071,-0.0020952708078029957,-0.002127153357643766,-0.0021272377408090865,-0.0020995399484149708,-0.0020415574944682474,-0.002084641459302667,-0.0019667491203685414,-0.0020433578906033133,-0.0020772593564038267,-0.002131343118083884,-0.002133828573224792,-0.0020440420351245355,-0.002128413994162111,-0.0020444280764730016,-0.0021334600615509312,-0.0020973331139000923,-0.002094469436613105,-0.0020894748145490354,-0.002126821884170672,-0.0020829910969319743,-0.002042636040566224,-0.00214762878466786,-0.002077544448883674,-0.002129419403343123,-0.0020742525788152127,-0.0020930002727656783,-0.0020747334976502375,-0.0020614485293720987,-0.002102542202055923,-0.0019915053859874293,-0.002129853001061501,-0.002108693422959704,-0.002022680602399357,-0.0021422571232090895,-0.001992975239066513,-0.0020709220729972643,-0.002039860987049305,-0.0021283900287090724,-0.0021294057299915225,-0.002131943828201884,-0.002089370597672261,-0.0021286773816583146,-0.0021335419424929787,-0.002139220117946351,-0.002083978871957481,-0.0020966110339496855,-0.002085274799368495,-0.0021079830092645335,0.0018102135632850137,-0.002057889757481482,-0.001999103004542148,-0.0020881559244752706,-0.0021319517451997435,-0.002082973129723881,-0.0020376439574182593,-0.0020732207733194265,-0.002088687696121621,-0.002129954726551886
predicted cycles,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0
cycles prediction error,0.12351988460164776,0.12389695081160512,0.12391308600544645,0.1239076098605512,0.12383763811936493,0.12390085199051691,0.12236351621675311,0.12391167634500753,0.12379079552072714,0.12392853475315614,0.12371163736349206,0.12388268673818617,0.12394778656991727,0.12392978980949258,0.12395518944706412,0.12395958134896265,0.12396697636773886,0.12382123453095528,0.12384180284073976,0.12395416354298379,0.12393360008996729,0.12396179833269554,0.12391892160945521,0.12397302999534326,0.1237553087520056,0.12393738665078687,0.12396340262288,0.12387367172938644,0.12384220618328431,0.12395148774708899,0.1239725807393517,0.12385181371019982,0.12396600094070725,0.12382925445368301,0.12392695794657828,0.1239098853283265,0.12394818304782566,0.12392205770840507,0.12383396051089396,0.12383076742404034,0.12377132255345806,0.11584243096163999,0.12396094262414935,0.12394609190584764,0.12383812765395016,0.12369927111310255,0.12390375875012047,0.12385287031339003,0.122263449051511,0.12382459780868037,0.12396410139773034,0.12395198623227852,0.1238393580068052,0.12395866881395813,0.1238721323676562,0.12391852296806155,0.12395451664277948,0.12386196365003142,0.12396665711086756,0.1239414704821753,0.12388129253512675,0.12218600599372281,0.12392724384194725,0.12395567642008745,0.12379084350032586,0.1239701919910916,0.12394732364818244,0.12395599458297656,0.12396150743018704,0.12392104065001867,0.12381906634220796,0.12396783713413126,0.12396528492033819,0.1239599512215975,0.12396051223395912,0.12388607026652966,0.12395957075825932,0.12395929467609115,0.1239077014706304,0.12392735594452157,0.12392865348723245,0.12395680173316839,0.12395693233494054,0.12393237139411349,0.12388206030196021,0.12391962773794067,0.12372749767988614,0.12388360964416505,0.12382392601444961,0.1239610059119217,0.12396339227113921,0.12388397454987603,0.12395848174417146,0.12388494998623299,0.12396258508947426,0.12383934266540995,0.1238370403324165,0.12392379863037746,0.1239565569644187,0.12382863177616298,0.12388303793968675,0.12397528935238049,0.1239134843227836,0.12395880218594726,0.1238228585367152,0.12392682877799854,0.12382136826954793,0.12380944191248099,0.12393522059988005,0.12374723229307162,0.12395924548827449,0.12394063331537392,0.1238651467342627,0.12397027077179643,0.12383927174424145,0.12381869684258781,0.12378948110959209,0.12395808711560001,0.12395870870263487,0.12396120362486689,0.12383418824627705,0.12395864376951797,0.12396257055414048,0.12396779928129881,0.12382825786855817,0.123930028911333,0.12392038596783733,0.12394029916822204,0.08839366599577678,0.12380530627343045,0.12384409443557251,0.12382970361234104,0.12396100921659882,0.1238338039846001,0.12378546424191933,0.12390983473587636,0.12392312763579696,0.12395936984030188
