CPU utilized,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
cycles,1503278517339.0,1503168171520.0,1503184000103.0,1503282493832.0,1503835638190.0,1503215811621.0,1503213022359.0,1503579268372.0,1503552845573.0,1503384758753.0,1503211699801.0,1503077731558.0,1503188795583.0,1503298275200.0,1503049795442.0,1503148742876.0,1503051437977.0,1503200793976.0,1503120088466.0,1503073550774.0,1503078478777.0,1503302430409.0,1503091494741.0,1503075013303.0,1503191346548.0,1503066776543.0,1503282186113.0,1503153333211.0,1503115884435.0,1503519532641.0,1503064399940.0,1503293129856.0,1503056502751.0,1503090244113.0,1503158065771.0,1503140135432.0,1503253328128.0,1503173450109.0,1503083883371.0,1503134553140.0,1503050153529.0,1503195967302.0,1503357712043.0,1503141390646.0,1503068767134.0,1503075773138.0,1503066185429.0,1503049297226.0,1503067583209.0,1503463582215.0,1503058499611.0,1503380958160.0,1503170487189.0,1503112765059.0,1503061739086.0,1503088372476.0,1503217876877.0,1503054006360.0,1503282932266.0,1503159616040.0,1503059905504.0,1503118436530.0,1503369136429.0,1503187633384.0,1503056750091.0,1503066265814.0,1503199452864.0,1503069305286.0,1503117481061.0,1503088700643.0,1503197863678.0,1503326268310.0,1503294474584.0,1503057293486.0,1503084817733.0,1503064859568.0,1503059121122.0,1503064313449.0,1503130315778.0,1503069913691.0,1503060873985.0,1503312599704.0,1503065761057.0,1503075129749.0,1503332558955.0,1503078064979.0,1503069336460.0,1503256703716.0,1503098278744.0,1503056369361.0,1503197987806.0,1503177655090.0,1503261792387.0,1503076972650.0,1503096544024.0,1503628822576.0,1503118524118.0,1503144177932.0,1503276567852.0,1503420560025.0,1503075727533.0,1503320644524.0,1503181479590.0,1503071793342.0,1503059057106.0,1503391538077.0,1503065774080.0,1503069679837.0,1503052924548.0,1503191546981.0,1503067345336.0,1503502659269.0,1503106370768.0,1503056366587.0,1503191539514.0,1503068074083.0,1503190600428.0,1503050834255.0,1503290305014.0,1503076585962.0,1503260081430.0,1503187263757.0,1503062551376.0,1503369111523.0,1503049268823.0,1503288322906.0,1503133136722.0,1503058552616.0,1503184092248.0,1503077184964.0,1503065621827.0,1503198398365.0,1503261361871.0,1503057767240.0,1503090993082.0,1503100353076.0,1503135486336.0,1503098456467.0
clock speed,2.897,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898
instructions,1717168297126.0,1717159936944.0,1717160116279.0,1717158755731.0,1717351130773.0,1717188649042.0,1717185850607.0,1717160221759.0,1717352542054.0,1717351061271.0,1717154098158.0,1717155973936.0,1717153198274.0,1717348520208.0,1717154692262.0,1717154345939.0,1717154537853.0,1717152987409.0,1717181108699.0,1717155529906.0,1717158102083.0,1717348834105.0,1717153905973.0,1717154146780.0,1717152785115.0,1717155223143.0,1717153563894.0,1717153769443.0,1717154030275.0,1717353325370.0,1717153824126.0,1717183366956.0,1717153749986.0,1717181155802.0,1717153968583.0,1717154772357.0,1717303996170.0,1717153191299.0,1717153453781.0,1717154488834.0,1717154047083.0,1717153186831.0,1717349367084.0,1717153112578.0,1717153684112.0,1717154126527.0,1717154137464.0,1717154012304.0,1717157689470.0,1717349425558.0,1717153924635.0,1717351921874.0,1717152799350.0,1717154359431.0,1717153780536.0,1717182996262.0,1717152918252.0,1717153846019.0,1717347768736.0,1717152821454.0,1717153951031.0,1717154998942.0,1717355841386.0,1717152544500.0,1717154378778.0,1717154124154.0,1717178535859.0,1717153357134.0,1717153891715.0,1717154207981.0,1717153081253.0,1717349074106.0,1717154546762.0,1717154246646.0,1717154839425.0,1717154515243.0,1717157237308.0,1717154280021.0,1717154705538.0,1717154883902.0,1717156844107.0,1717335482845.0,1717156781974.0,1717154859497.0,1717351538779.0,1717154506315.0,1717154094498.0,1717153833676.0,1717179059926.0,1717153307356.0,1717178955953.0,1717152807808.0,1717154143846.0,1717153802779.0,1717179190178.0,1717179962225.0,1717153960182.0,1717179478732.0,1717156657507.0,1717153744831.0,1717154376819.0,1717349719020.0,1717152492637.0,1717154694711.0,1717154730277.0,1717302217377.0,1717153726126.0,1717154509672.0,1717154203575.0,1717152356498.0,1717154289359.0,1717154435173.0,1717154317989.0,1717153487114.0,1717152891526.0,1717153973912.0,1717152877668.0,1717154212256.0,1717349771669.0,1717154807699.0,1717153869711.0,1717153140276.0,1717153880078.0,1717353598537.0,1717154202619.0,1717338985926.0,1717154127023.0,1717153705015.0,1717153075125.0,1717153838523.0,1717154564014.0,1717152465831.0,1717154693851.0,1717154465184.0,1717154230457.0,1717178225027.0,1717178721766.0,1717154107487.0
instructions per cycle,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14
"time (s)
",518.507963394,518.350149113,518.355893734,518.389833969,518.580216602,518.367751807,518.366139604,518.491847638,518.482648309,518.424048413,518.36678075,518.318129065,518.357616187,518.394683593,518.310271018,518.343846509,518.309076615,518.361475932,518.334211303,518.317241043,518.318946118,518.397038815,518.325014511,518.317749618,518.35821688,518.315776999,518.389693133,518.3441928,518.332137656,518.470556452,518.313970264,518.39226822,518.312165522,518.322586171,518.346903191,518.34107263,518.380581283,518.352357063,518.32016492,518.338568067,518.308538869,518.359610587,518.415441946,518.339987451,518.315586904,518.318205408,518.314933444,518.308269789,518.315118372,518.451876884,518.312342437,518.422657162,518.350097946,518.331162308,518.312568923,518.322314228,518.367122632,518.310823981,518.388705122,518.346839071,518.313004508,518.332627682,518.418540439,518.355914706,518.311980895,518.314107959,518.360580738,518.315521995,518.333721109,518.321898127,518.359521287,518.404584075,518.393607812,518.311613081,518.32053623,518.314525175,518.311873375,518.314657445,518.337190201,518.316567117,518.31299054,518.400076334,518.314893163,518.317775018,518.407181234,518.319653508,518.315231776,518.380547873,518.325724098,518.31102343,518.360599798,518.354170725,518.382072504,518.31864399,518.325111852,518.509415062,518.334211622,518.341711994,518.387294469,518.43771323,518.3177659,518.402932977,518.354477334,518.317896861,518.312298944,518.42764843,518.315218585,518.316578777,518.310146619,518.357954556,518.31523126,518.466408491,518.329261115,518.311305633,518.35924126,518.314774803,518.357583377,518.309470015,518.392560953,518.318940745,518.381654813,518.357437243,518.314379457,518.419721147,518.308933567,518.39112942,518.338077046,518.312164684,518.356291832,518.3179449,518.315398079,518.360307053,518.384133307,518.311817479,518.324225739,518.325894181,518.338373699,518.325877951
estimated number of instructions,1713737509766.46,1713611715532.7998,1713629760117.42,1713742042968.4797,1714372627536.5999,1713666025247.94,1713662845489.2598,1714080365944.0798,1714050243953.22,1713858624978.42,1713661337773.14,1713508613976.1199,1713635226964.6199,1713760033727.9998,1713476766803.88,1713589566878.64,1713478639293.7798,1713648905132.64,1713556900851.2397,1713503847882.3599,1713509465805.7798,1713764770666.2598,1713524304004.7397,1713505515165.42,1713638135064.72,1713496125259.0198,1713741692168.8198,1713594799860.5398,1713552108255.9,1714012267210.7397,1713493415931.5999,1713754168035.8398,1713484413136.14,1713522878288.8198,1713600194978.94,1713579754392.4797,1713708794065.92,1713617733124.2598,1713515627042.94,1713573390579.5999,1713477175023.0598,1713643402724.2798,1713827791729.0198,1713581185336.44,1713498394532.7598,1713506381377.3198,1713495451389.0598,1713476198837.64,1713497044858.2598,1713948483725.0999,1713486689556.5398,1713854292302.4,1713614355395.46,1713548552167.2598,1713490382558.0398,1713520744622.64,1713668379639.7798,1713481567250.4,1713742542783.2397,1713601962285.5999,1713488292274.5598,1713555017644.2,1713840815529.0598,1713633902057.7598,1713484695103.7397,1713495543027.96,1713647376264.96,1713499008026.0398,1713553928409.5398,1713521118733.0198,1713645564592.92,1713791945873.4,1713755701025.7598,1713485314574.0398,1713516692215.6199,1713493939907.5198,1713487398079.0798,1713493317331.8599,1713568559986.92,1713499701607.7397,1713489396342.9,1713776363662.5598,1713494967604.9797,1713505647913.8599,1713799117208.7,1713508994076.0598,1713499043564.4,1713712642236.2397,1713532037768.16,1713484261071.5398,1713645706098.8398,1713622526802.5999,1713718443321.18,1713507748820.9998,1713530060187.3599,1714136857736.64,1713555117494.5198,1713584362842.4797,1713735287351.2798,1713899438428.4998,1713506329387.6199,1713785534757.3599,1713626886732.5999,1713501844409.88,1713487325100.8398,1713866353407.7798,1713494982451.2,1713499435014.18,1713480333984.72,1713638363558.3398,1713496773683.0398,1713993031566.66,1713541262675.5198,1713484257909.18,1713638355045.96,1713497604454.6199,1713637284487.92,1713477951050.7,1713750947715.96,1713507307996.68,1713716492830.2,1713633480682.9797,1713491308568.64,1713840787136.22,1713476166458.22,1713748688112.8398,1713571775863.0798,1713486749982.2397,1713629865162.72,1713507990858.96,1713494808882.7798,1713646174136.0999,1713717952532.94,1713485854653.5999,1713523732113.4797,1713534402506.64,1713574454423.0398,1713532240372.38
instruction calculation error,-0.001997933088609951,-0.0020663313503079418,-0.0020559271835582714,-0.001989747745289723,-0.0017343589106669683,-0.0020513900997571177,-0.0020516155059715313,-0.0017935750991047693,-0.0019229005227024566,-0.0020336181525956315,-0.002034040153185325,-0.0021240702738958457,-0.0020487230335163005,-0.002089550512184689,-0.0021418719435668332,-0.0020759805714557138,-0.0021406917538221576,-0.0020406348776455803,-0.002110556556556861,-0.002126587813417248,-0.002124810914495429,-0.002086974624819352,-0.0021137313059912317,-0.002124813093467454,-0.002046789360123624,-0.0021309068828866758,-0.001986934539181838,-0.0020725980665171543,-0.0020976114871437915,-0.0019454692927213626,-0.0021316716900789175,-0.0019969905288792747,-0.0021368714652895953,-0.0021303969594702417,-0.0020695719015765618,-0.002081942770722481,-0.002093515249541282,-0.0020589066791796918,-0.002118521632443465,-0.0020854840246970563,-0.0021412592924823716,-0.0020439551541685743,-0.0020505876221096108,-0.0020801448719953955,-0.0021286909919949956,-0.0021242968777985347,-0.002130668409501992,-0.002141807572301207,-0.0021318045711166403,-0.0019803435353845447,-0.0021356472625130075,-0.0020366411374690358,-0.0020606459459399647,-0.002099873691573693,-0.0021334128716280123,-0.0021327090049995685,-0.002029253524937866,-0.0021385845986449047,-0.0020992987083878574,-0.002067876035281155,-0.0021347292444217243,-0.002096480108096313,-0.002046766181028253,-0.0020491146540884586,-0.002137072659053379,-0.002130607308090375,-0.002056373009736937,-0.002128143705265478,-0.002096470981913425,-0.0021157617825436586,-0.0020426348112893094,-0.0020712901565756695,-0.0019793476030735627,-0.002136635121234146,-0.002118706552169974,-0.0021317681682025014,-0.0021371596899730626,-0.002131994039053593,-0.002088423098695995,-0.002128627026325285,-0.0021357674907136032,-0.0020724658740201535,-0.0021324869152662546,-0.002125149961261553,-0.002068546532310877,-0.0021229960527916767,-0.002128551505838287,-0.0020040088268582887,-0.0021238449984343813,-0.00213670280268082,-0.002057589770659211,-0.0020558921660016162,-0.0020008107816837863,-0.0021233123975846306,-0.00212507233462448,-0.0017721523400593777,-0.00209581829639713,-0.00209361684905236,-0.0019924624470125073,-0.0018951747403494895,-0.002124472604576226,-0.002075398052689016,-0.0020531699540475507,-0.0021272692043245982,-0.0021357453184015366,-0.0020007334378617054,-0.002130702463695193,-0.0021285648072043545,-0.00213951058246911,-0.0020464071964043274,-0.002129986628822694,-0.0018410712173489408,-0.002104094708104953,-0.002136809104343316,-0.002046723094596859,-0.0021293195094498306,-0.0020473384902423316,-0.0021409033498920116,-0.002095568423165501,-0.0021241530967191853,-0.002001787342085171,-0.002049706290293098,-0.0021329314465362527,-0.002045479395607617,-0.00214193702299438,-0.002090616845354061,-0.002086214104805388,-0.002135484448509647,-0.0020517739584885626,-0.0021231922162407964,-0.0021312904545210043,-0.002041922173290133,-0.0020014162558369187,-0.0021364475967553917,-0.0021142529186525373,-0.0021219827198209517,-0.002098947126047232,-0.0021092265969771366
predicted cycles,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0,11990139464.0
cycles prediction error,-124.37623284971325,-124.36702980254843,-124.3683499359003,-124.37656449664796,-124.42269776804658,-124.37100307584879,-124.37077044619437,-124.40131604694402,-124.39911233621328,-124.38509358184393,-124.37066014238982,-124.3594869409936,-124.3687498878787,-124.37788069218075,-124.35715701680182,-124.36540941739291,-124.35729400728512,-124.369750576239,-124.36301958614149,-124.35913825580836,-124.35954926045221,-124.37822724436327,-124.36063481613228,-124.35926023345544,-124.36896264311876,-124.35857327230502,-124.37653883230928,-124.3657922598956,-124.36266896211308,-124.39633397553615,-124.35837505918104,-124.37745156089204,-124.35771641888552,-124.36053051142392,-124.36618696422863,-124.36469154050533,-124.37413202252307,-124.36747004671872,-124.36000001367456,-124.36422596693826,-124.35718688192566,-124.3693480226228,-124.38283783577181,-124.36479622769465,-124.35873929130804,-124.35932360511198,-124.35852397229463,-124.35711546465795,-124.35864054975433,-124.3916676056271,-124.35788296073484,-124.38477660529738,-124.36722293366311,-124.3624088003352,-124.35815313899337,-124.3603744134064,-124.37117532205211,-124.35750821521887,-124.3766010628615,-124.36631625955539,-124.35800021483387,-124.36288181159725,-124.38379065087746,-124.36865295831392,-124.35773704750295,-124.3585306765536,-124.36963872499624,-124.35878417418881,-124.36280212370013,-124.36040178314643,-124.36950618391906,-124.38021536977845,-124.37756371371594,-124.35778236765971,-124.3600779412085,-124.35841339301372,-124.35793479591173,-124.35836784567029,-124.36387256304228,-124.35883491630085,-124.35808098795606,-124.37907538253802,-124.35848857887814,-124.35926994526909,-124.38074002130723,-124.35951474892703,-124.35878677415857,-124.37441355285974,-124.36120061463866,-124.35770529391067,-124.36951653642583,-124.36782074997889,-124.37483795751452,-124.35942364665058,-124.36105593575438,-124.40544896000553,-124.36288911659986,-124.36502869254699,-124.37607025886051,-124.38807947471928,-124.35931980156991,-124.37974633553436,-124.36813972041385,-124.35899168270092,-124.3579294568579,-124.38565899011297,-124.35848966502063,-124.35881541244098,-124.35741799007985,-124.3689793596049,-124.35862071070235,-124.39492670483253,-124.36187550453667,-124.35770506255389,-124.36897873684316,-124.35868148956169,-124.3689004153188,-124.35724365574401,-124.37721596379923,-124.35939139614999,-124.37469526050877,-124.36862213073255,-124.35822088549479,-124.38378857367059,-124.35711309579476,-124.37705065229423,-124.3641078350346,-124.35788738145072,-124.3683576209652,-124.35944135403427,-124.35847696683639,-124.36955077781236,-124.37480205167695,-124.35782187962714,-124.36059297683579,-124.36137361779731,-124.36430379722562,-124.36121543706841
