CPU utilized,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
cycles,1503816070603.0,1502995105984.0,1505007415214.0,1507175821123.0,1506970745679.0,1505791958371.0,1506667029064.0,1506064661568.0,1506534652358.0,1505197514855.0,1505256458994.0,1505246830155.0,1505480562629.0,1505240954553.0,1505101220276.0,1505089503177.0,1506433548590.0,1505267746395.0,1508208744191.0,1505353469389.0,1505588753265.0,1505390689573.0,1504756032272.0,1505251318700.0,1507593675502.0,1505242858803.0,1507713101009.0,1507051889504.0,1505165327038.0,1505470504036.0,1505122646977.0,1505038528378.0,1504997876591.0,1509657735353.0,1505056887800.0,1505376627748.0,1504977786860.0,1505149986711.0,1505178120318.0,1506958198336.0,1505077993214.0,1504854848092.0,1505028280722.0,1505040137687.0,1505234727488.0,1505421585863.0,1504909030509.0,1504934393533.0,1508077391999.0,1509764439655.0,1508175687351.0,1505424626618.0,1505472350843.0,1505747812432.0,1505848654611.0,1507665743528.0,1505580789481.0,1508154887859.0,1505426873863.0,1505790611953.0,1505465061662.0,1505490680798.0,1505754809933.0,1505862777614.0,1509247865597.0,1505725221938.0,1505809900722.0,1505781848211.0,1507479444067.0,1505831193370.0,1506786486566.0,1505563961747.0,1505609259195.0,1505683239490.0,1507354176312.0,1506850001406.0,1505491572786.0,1505585401574.0,1505449225779.0,1505688380130.0,1506745847219.0,1508055520586.0,1505427494705.0,1505284011176.0,1505353277182.0,1505466528715.0,1505758462222.0,1505452328393.0,1506746338160.0,1505572013182.0,1505742554237.0,1505581168812.0,1505484860957.0,1509100084865.0,1505552118014.0,1505495793101.0,1505468132288.0,1505376851706.0,1505519924217.0,1505412276761.0,1505415817809.0,1505634738749.0,1505366648120.0,1505475569390.0,1505307685219.0,1507244295274.0,1505342302640.0,1505302509878.0,1506637487622.0,1505197152378.0,1505398960716.0,1505309393851.0,1505418235761.0,1505609627694.0,1505640188597.0,1505382557659.0,1505440066678.0,1505311756525.0,1507814785175.0,1505254125311.0,1506731096314.0,1505276141507.0,1505538100240.0,1505712541671.0,1505379121240.0,1505413916028.0,1505245777803.0,1505304481805.0,1505484999426.0,1505252274964.0,1505309874158.0,1505309045148.0,1505398500328.0,1505860235272.0,1506860641774.0,1505438048665.0,1505501404106.0,1508276831801.0,1505760885194.0
clock speed,3.244,3.297,3.126,2.898,2.898,2.92,2.986,2.99,2.956,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898
instructions,1717200576555.0,1717162859636.0,1717270899799.0,1717399552087.0,1717381930397.0,1717265281280.0,1717325492016.0,1717292207214.0,1717338295590.0,1717179602490.0,1717175566911.0,1717175200257.0,1717175641197.0,1717175161354.0,1717176437715.0,1717175473858.0,1717175910723.0,1717174828299.0,1717334518782.0,1717173846648.0,1717193888899.0,1717175807904.0,1717169392138.0,1717167357180.0,1717351432147.0,1717176178935.0,1717177577834.0,1717169253116.0,1717165919511.0,1717166905961.0,1717166639055.0,1717165132960.0,1717164940415.0,1717170511879.0,1717167273690.0,1717166960502.0,1717164522735.0,1717166500426.0,1717167041537.0,1717167492361.0,1717167285184.0,1717167320302.0,1717165393035.0,1717165265536.0,1717162311372.0,1717162235954.0,1717166340003.0,1717174043903.0,1717166123760.0,1717168985390.0,1717316226083.0,1717164802097.0,1717165678843.0,1717167236293.0,1717168736321.0,1717310243754.0,1717172257987.0,1717175150880.0,1717172285795.0,1717174370853.0,1717173427605.0,1717174612310.0,1717174006854.0,1717171721995.0,1717173766739.0,1717170210161.0,1717171545644.0,1717170890741.0,1717318863716.0,1717171519946.0,1717173578058.0,1717175137683.0,1717173636924.0,1717174119821.0,1717235411120.0,1717177269082.0,1717177168264.0,1717177901620.0,1717179011437.0,1717179186763.0,1717175036177.0,1717173648931.0,1717170821679.0,1717171585081.0,1717172789940.0,1717172734664.0,1717195387958.0,1717167123449.0,1717169622187.0,1717167731175.0,1717168673935.0,1717168846868.0,1717168517453.0,1717171221621.0,1717167927250.0,1717172371592.0,1717171124196.0,1717170618421.0,1717169963580.0,1717171048477.0,1717173121860.0,1717172970427.0,1717173246252.0,1717172771795.0,1717171720085.0,1717326018374.0,1717170645818.0,1717172323195.0,1717295410877.0,1717169806167.0,1717171338477.0,1717173287183.0,1717172012788.0,1717170070429.0,1717171458401.0,1717170860003.0,1717170432915.0,1717168680239.0,1717298539925.0,1717169700944.0,1717172101963.0,1717170674498.0,1717171682660.0,1717175389608.0,1717173890162.0,1717171110157.0,1717170557683.0,1717170532340.0,1717170241090.0,1717170718756.0,1717170396413.0,1717170090689.0,1717171213035.0,1717166964722.0,1717276202309.0,1717167246172.0,1717166638630.0,1717288396568.0,1717167341034.0
instructions per cycle,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14
"time (s)
",463.177605037,455.553936707,481.058457729,519.746118445,519.674795047,515.345329893,504.193860933,503.344036161,509.268226796,519.067176701,519.085875242,519.081305294,519.163772055,519.080725604,519.034115214,519.030301972,519.493520296,519.09164028,520.107060414,519.122327481,519.202958157,519.135274896,518.913966881,519.086292484,519.895047158,519.084668993,519.935237548,519.707090825,519.056589348,519.160257011,519.041112806,519.010695677,518.996800652,520.604649123,519.018332922,519.128573348,518.991349041,519.051070483,519.059223252,519.673556634,519.023915128,518.947881385,519.006547012,519.009796974,519.076580037,519.141466475,518.964384458,518.974869028,520.058580788,520.640779144,520.094049227,519.144427777,519.161339224,519.256473809,519.290952847,519.916992359,519.198307248,520.085898192,519.144652668,519.268933606,519.158237335,519.166373105,519.257972832,519.295387116,520.46207884,519.247008823,519.275789921,519.266071697,519.851762644,519.284602139,519.612911456,519.190748886,519.206004929,519.229242643,519.805678736,519.630624732,519.163356191,519.195531614,519.150546641,519.234059331,519.597993038,520.048860329,519.14328136,519.093584908,519.119042051,519.157312539,519.257892559,519.152106627,519.597845976,519.193806684,519.252078406,519.197246604,519.162900376,520.409527039,519.186331544,519.167245636,519.156359681,519.125386616,519.174975333,519.137911268,519.140055672,519.21659898,519.122590867,519.160017568,519.102960924,519.769318862,519.114317249,519.099062541,519.558564611,519.060530378,519.132663461,519.103134721,519.141277519,519.206239718,519.217080061,519.129138224,519.147162208,519.104066793,519.967460671,519.083511838,519.593169642,519.092270142,519.181813409,519.241449793,519.12950732,519.137630743,519.080853118,519.101598591,519.164869939,519.082380712,519.103836726,519.102543482,519.134325587,519.291936753,519.638460225,519.146387265,519.167647346,520.125068391,519.256931807
estimated number of instructions,1714350320487.42,1713414420821.7598,1715708453343.96,1718180436080.22,1717946650074.0598,1716602832542.94,1717600413132.96,1716913714187.5198,1717449503688.1199,1715925166934.7,1715992363253.16,1715981386376.7,1716247841397.0598,1715974688190.42,1715815391114.64,1715802033621.7798,1717334245392.5999,1716005230890.2998,1719357968377.7397,1716102955103.46,1716371178722.0999,1716145386113.22,1715421876790.0798,1715986503317.9998,1718656790072.2798,1715976859035.42,1718792935150.2598,1718039154034.5598,1715888472823.3198,1716236374601.0398,1715839817553.7798,1715743922350.92,1715697579313.7397,1721009818302.42,1715764852091.9998,1716129355632.72,1715674677020.4,1715870984850.5398,1715903057162.5198,1717932346103.0398,1715788912263.96,1715534526824.88,1715732240023.0798,1715745756963.18,1715967589336.3198,1716180607883.8198,1715596294780.2598,1715625208627.6199,1719208226878.8599,1721131461206.7,1719320283580.14,1716184074344.5198,1716238479961.0198,1716552506172.4797,1716667466256.5398,1718738947621.92,1716362100008.3398,1719296572159.2598,1716186636203.8198,1716601297626.42,1716230170294.68,1716259376109.72,1716560483323.6199,1716683566479.96,1720542566780.5798,1716526753009.3198,1716623286823.0798,1716591306960.5398,1718526566236.38,1716647560441.7998,1717736594685.2397,1716342916391.5798,1716394555482.2998,1716478893018.5999,1718383760995.68,1717809001602.8398,1716260392976.0398,1716367357794.3599,1716212117388.0598,1716484753348.2,1717690265829.66,1719183293468.0398,1716187343963.7,1716023772740.64,1716102735987.4797,1716231842735.0999,1716564646933.0798,1716215654368.0198,1717690825502.4,1716352095027.4797,1716546511830.18,1716362532445.68,1716252741490.9797,1720374096746.0999,1716329414535.96,1716265204135.14,1716233670808.3198,1716129610944.8398,1716292713607.38,1716169995507.5398,1716174032302.2598,1716423602173.8599,1716117978856.7998,1716242149104.5999,1716050761149.66,1718258496612.3599,1716090225009.5999,1716044861260.92,1717566735889.0798,1715924753710.92,1716154815216.2397,1716052708990.14,1716176788767.5398,1716394975571.16,1716429815000.5798,1716136115731.2598,1716201676012.92,1716055402438.4998,1718908855099.4998,1715989702854.5398,1717673449797.96,1716014801317.9797,1716313434273.5999,1716512297504.94,1716132198213.5999,1716171864271.92,1715980186695.42,1716047109257.7,1716252899345.64,1715987593458.96,1716053256540.1199,1716052311468.72,1716154290373.92,1716680668210.0798,1717821131622.3599,1716199375478.0999,1716271600680.8398,1719435588253.14,1716567409121.16
instruction calculation error,-0.0016598271084314346,-0.002182925628285962,-0.0009098427366485495,0.00045468976178026434,0.0003288259105703241,-0.00038575795148335405,0.0001600867850841869,-0.00022040106214321089,6.475608120161728e-05,-0.0007305208805654643,-0.0006890405853890259,-0.0006952196142370198,-0.000540305707628976,-0.0006990976754133224,-0.0007926073119027973,-0.0007998252113014922,9.22064353518611e-05,-0.0006811172569183161,0.0011782501158684301,-0.0006236360672685921,-0.00047910150520488824,-0.0006000677310017378,-0.0010176720805303797,-0.0006876754656805781,0.0007600994769299209,-0.000698425656197899,0.000940704873573607,0.0005065900853869121,-0.0007439273474772643,-0.0005418991926352319,-0.0007726806886665339,-0.0008276493517139124,-0.0008545254254408583,0.0022358329571003357,-0.0008167064557354376,-0.0006042539212242319,-0.0008676196688638534,-0.000754449597717408,-0.0007360870223486579,0.0004454159221172816,-0.0008027015957809504,-0.000950864518451793,-0.0008346039453934853,-0.0008266580982681243,-0.0006957537023542065,-0.0005716571501671855,-0.0009143233163640346,-0.0009019675558685639,0.0011892286311753948,0.0023075631172082937,0.0011669705711166059,-0.0005711319911068296,-0.0005399588947089585,-0.00035799082787494577,-0.0002919166031022474,0.0008319427855952274,-0.0004717977330998144,0.0012354134510813308,-0.0005739957483205299,-0.00033373036326847,-0.0005493081217985427,-0.0005329895944879032,-0.00035728675599053066,-0.0002842787991365842,0.0019618282708670515,-0.0003747194936603553,-0.00031928016878159343,-0.0003375224816500942,0.0007032488525553199,-0.0003051293933739783,0.0003278740334896589,-0.00048464555138102555,-0.00045369986176574205,-0.00040486680667690104,0.0006687201231955525,0.00036789010209619587,-0.0005338850905448676,-0.0004720208808158216,-0.00056307120137175,-0.0004044035824293347,0.0003000449236712548,0.0011703210902932666,-0.0005727314387618307,-0.0006684319437454262,-0.0006231486771681565,-0.000547930857453459,-0.00036730882772181833,-0.0005540923000372615,0.00030352465398036444,-0.0004749892120102626,-0.0003623185737452016,-0.0004695603602352392,-0.0005333058186849323,0.0018652042875936142,-0.0004883114229735792,-0.0005282914353083072,-0.0005459289260522027,-0.0006062341534339785,-0.000510869623407111,-0.0005829663680552167,-0.0005818222665039416,-0.0004363964877421728,-0.000614537524098679,-0.0005419505280341391,-0.0006527937318258424,0.0005429826534875149,-0.0006291866280333903,-0.0006565805416560076,0.00015799553784475083,-0.0007250607666222807,-0.0005919754412287317,-0.0006525714097838088,-0.0005795715356694869,-0.0004513792030200283,-0.0004318982806240976,-0.0006025866708094654,-0.0005641588531404859,-0.0006483217480680438,0.0009377025235053676,-0.0006871761648318805,0.0002919613208174305,-0.0006731265547370084,-0.0004998034821251357,-0.0003861528106406361,-0.0006066316022903611,-0.0005819139858396043,-0.0006932165137901391,-0.0006542291875747207,-0.0005342171221053836,-0.000688996897115245,-0.0006505701910618319,-0.000650942633080413,-0.0005922080764926909,-0.00028319698777742023,0.0003173218802119118,-0.0005636438128305644,-0.0005212295236962213,0.00125033843437774,-0.0003493730043100145
predicted cycles,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0
cycles prediction error,0.12352265351891413,0.12400114081857934,0.12282829562248926,0.12156447174511033,0.12168399698792375,0.12237103604275121,0.12186101380400996,0.122212094946725,0.12193816764368416,0.12271749880885774,0.12268314407389297,0.12268875610279822,0.12255252852643256,0.12269218061205212,0.12277362270507902,0.12278045184598312,0.12199709450583715,0.12267656537622472,0.1209624475431767,0.1226266029747168,0.12248947118623713,0.12260490973127727,0.12297481051766951,0.122686140019563,0.12132093139168496,0.12269107074760814,0.12125132597016851,0.1216367034885327,0.122736259010311,0.12255839103121244,0.12276113446372862,0.12281016176692246,0.12283385507030974,0.12011792409807542,0.12279946124456999,0.12261310546166186,0.12284556407812168,0.12274519989700981,0.12272880263294786,0.12169131002447989,0.12278716026067926,0.1229172171527647,0.12281613446432482,0.12280922380455488,0.12269580996640884,0.12258690227757021,0.12288563771828037,0.1228708552482637,0.12103900425975206,0.12005573304605563,0.12098171424205871,0.12258513001770027,0.12255731464658638,0.12239676586186207,0.12233799146305688,0.12127892758987076,0.12249411276202868,0.12099383692375676,0.12258382024360423,0.12237182078291921,0.12256156303982128,0.12254663129864671,0.12239268747007709,0.1223297600759639,0.12035681073000089,0.12240993240305277,0.1223605786041711,0.12237692860260778,0.12138750952380545,0.12234816849366396,0.12179138973467266,0.1225039205622856,0.12247751960288536,0.12243440126286956,0.12146052001468151,0.12175437103304178,0.12254611141640138,0.1224914246706368,0.12257079275413434,0.12243140511553845,0.1218150757875867,0.12105175169503006,0.12258345839486529,0.12266708568494421,0.122626714999774,0.12256070798929634,0.12239055878650076,0.12256898444064504,0.12181478964975816,0.12249922790038224,0.12239983052441687,0.12249389167446696,0.12255002330841196,0.1204429425824105,0.1225108235099766,0.12254365166712432,0.12255977337007302,0.12261297493099564,0.12252958719678599,0.12259232795241076,0.12259026410403497,0.12246266921505138,0.12261892194283885,0.12255543876323254,0.12265328761296271,0.1215245625811213,0.1226331113521199,0.12265630398526747,0.121878231604246,0.12271771007331043,0.12260008901575845,0.12265229176162773,0.12258885483584434,0.12247730482859746,0.12245949285033021,0.12260964929919642,0.12257613100307152,0.1226509147114162,0.12119206083147432,0.12268450422712138,0.12182367313823704,0.1226716724071755,0.1225189935658759,0.12241732291243093,0.1226116521660798,0.12259137252945816,0.12268936945087087,0.12265515467626739,0.12254994260376724,0.122685582674985,0.12265201182167158,0.12265249499810467,0.12260035734621487,0.12233124184305866,0.12174816944915627,0.12257730717262709,0.1225403813743873,0.12092276366899313,0.12238914659247607
