CPU utilized,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
cycles,1515138673913.0,1514699678431.0,1517006420294.0,1511917963871.0,1518897720587.0,1513264896264.0,1517385763464.0,1513963569544.0,1518751124996.0,1514697615652.0,1515663101098.0,1515844164211.0,1516404956726.0,1518102124213.0,1513418157198.0,1516812365084.0,1513043693162.0,1518711642491.0,1513174607315.0,1519903269799.0,1514033331827.0,1517661314138.0,1514125408543.0,1515384782957.0,1514533849839.0,1514168900509.0,1515833237675.0,1512922301861.0,1518410355312.0,1511809068776.0,1519035072074.0,1513214492475.0,1519762600435.0,1513579899440.0,1519280271167.0,1514075947460.0,1517702491440.0,1515409520898.0,1514066848696.0,1515697074448.0,1512715511469.0,1516970068585.0,1511574688730.0,1520207874497.0,1513622762961.0,1518543008417.0,1512374321299.0,1518088000025.0,1513422950135.0,1516502986377.0,1514036047555.0,1514520458423.0,1516313394987.0,1514908349231.0,1517950715000.0,1512013335536.0,1518841176207.0,1511751000607.0,1520052187683.0,1512157585012.0,1519583217928.0,1513904892189.0,1516929360640.0,1514835334762.0,1517136318928.0,1515976002940.0,1515347207238.0,1516301465810.0,1512079855289.0,1518377820503.0,1511878511363.0,1519789839768.0,1513313882576.0,1519620753186.0,1513947832751.0,1518209342989.0,1515594344519.0,1517997328686.0,1514705447710.0,1514274484574.0,1516010531413.0,1512357709434.0,1518330264364.0,1513597808407.0,1517546498034.0,1513748713713.0,1519943523880.0,1514164647844.0,1518277588965.0,1515043980263.0,1517147454977.0,1514824626842.0,1516009573660.0,1517006918058.0,1512681069462.0,1517109697252.0,1513297971414.0,1518190238171.0,1511722413310.0,1519858602121.0,1512546438012.0,1518689452507.0,1514592209715.0,1517322907431.0,1515165195725.0,1516084604482.0,1517053371881.0,1514533089379.0,1518083160114.0,1513408849855.0,1517826051562.0,1511817922995.0,1518564212141.0,1512054287729.0,1519148257606.0,1512719989068.0,1516147261526.0,1515437062583.0,1514207270932.0,1515556308676.0,1514414951202.0,1517027768095.0,1511970869053.0,1517889827902.0,1513240682443.0,1518432917118.0,1503677569828.0,1502788191596.0,1502714619905.0,1502844775802.0,1502704794399.0,1502678640718.0,1502711605613.0,1502771157428.0,1502670241363.0,1502703982556.0,1502669520436.0,1502657004706.0,1502686116141.0
clock speed,2.897,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,3.219,3.297,3.297,3.297,3.297,3.297,3.297,3.297,3.297,3.297,3.297,3.297,3.297
instructions,1717204467278.0,1717323630431.0,1717193400825.0,1717203264043.0,1717246030026.0,1717305450674.0,1717190525249.0,1717289358542.0,1717348363769.0,1717280546216.0,1717190817216.0,1717280699300.0,1717328639379.0,1717267299311.0,1717213226308.0,1717204188121.0,1717314028740.0,1717255267148.0,1717308398842.0,1717361368274.0,1717292039732.0,1717226691575.0,1717294883471.0,1717196268060.0,1717197696888.0,1717194922678.0,1717196386597.0,1717208339207.0,1717186449053.0,1717193196595.0,1717239219652.0,1717291624441.0,1717353650466.0,1717284486038.0,1717344389987.0,1717285766027.0,1717336796699.0,1717266097037.0,1717177593507.0,1717185244994.0,1717183932971.0,1717195209279.0,1717181989613.0,1717360747688.0,1717291070021.0,1717243524285.0,1717190097568.0,1717231758940.0,1717195870883.0,1717232588042.0,1717181684327.0,1717185307404.0,1717272392438.0,1717309944841.0,1717252853241.0,1717175731651.0,1717250988461.0,1717188715864.0,1717350070323.0,1717199280913.0,1717342781357.0,1717278146757.0,1717222464129.0,1717271481380.0,1717324998728.0,1717265158640.0,1717327024822.0,1717199617428.0,1717200968426.0,1717252146831.0,1717186631184.0,1717353556252.0,1717291405335.0,1717344173360.0,1717278480336.0,1717337594666.0,1717356477064.0,1717327885798.0,1717185518400.0,1717198977027.0,1717186877115.0,1717189332881.0,1717260014046.0,1717298321286.0,1717192327478.0,1717302440314.0,1717350858327.0,1717281142646.0,1717339111987.0,1717273557543.0,1717331364923.0,1717188686742.0,1717330031525.0,1717257468821.0,1717190937537.0,1717188494761.0,1717307665093.0,1717192711840.0,1717198628651.0,1717350148660.0,1717201840882.0,1717343800948.0,1717274987840.0,1717328246548.0,1717182731155.0,1717318971192.0,1717255756069.0,1717308544792.0,1717251000094.0,1717300919302.0,1717183530833.0,1717193493801.0,1717234687741.0,1717199048999.0,1717349547340.0,1717194958387.0,1717226183472.0,1717281612387.0,1717194436022.0,1717186822163.0,1717314148496.0,1717185113564.0,1717195367570.0,1717193833792.0,1717298094530.0,1717231999777.0,1717173077312.0,1717161692571.0,1717162205156.0,1717162139099.0,1717158435501.0,1717158210918.0,1717158243931.0,1717158225456.0,1717158358231.0,1717158146701.0,1717158175302.0,1717157558710.0,1717158366884.0
instructions per cycle,1.13,1.13,1.13,1.14,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.14,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.14,1.13,1.14,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.14,1.13,1.14,1.13,1.13,1.13,1.14,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.14,1.13,1.14,1.13,1.14,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.14,1.13,1.14,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.14,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.14,1.13,1.13,1.13,1.14,1.13,1.14,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.14,1.13,1.14,1.13,1.14,1.13,1.13,1.13,1.13,1.13,1.13,1.14,1.13,1.13,1.13,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14
"time (s)
",522.694043572,522.399073978,523.21092277,521.439046716,523.865193717,521.903456308,523.336738467,522.119102742,523.776537161,522.372830333,522.704751861,522.770695661,522.964153989,523.544876065,521.925465415,523.111084837,521.79139816,523.762011123,521.837096928,524.179139412,522.141907251,523.399168366,522.169739359,522.605779647,522.311891686,522.187638034,522.761921182,521.749484998,523.650530972,521.366746167,523.86484968,521.843881542,524.110584381,521.970681479,523.946810047,522.145807212,523.393965724,522.60222959,522.139358753,522.704030155,521.671751501,523.156625903,521.270872918,524.264934746,521.979896755,523.686755099,521.547910558,523.526630767,521.912492022,522.986964743,522.130340925,522.292881785,522.91528612,522.423296327,523.497996165,521.422784537,523.789479151,521.331085278,524.204013216,521.474092078,524.043875695,522.078837375,523.12543398,522.405453885,523.198540421,522.797391531,522.574339318,522.905552918,521.440948917,523.624445482,521.370929459,524.107230725,521.868326742,524.050775102,522.085662285,523.562616466,522.658959736,523.488909414,522.358409214,522.201117703,522.80598826,521.538927685,523.606642393,521.966344314,523.334415384,522.017220569,524.165208033,522.161912515,523.584657768,522.467959169,523.19515949,522.396745494,522.811708983,523.149089752,521.650366583,523.186265354,521.861232516,523.559347164,521.316929233,524.13152803,521.604361539,523.732219317,522.314814464,523.255440025,522.510773961,522.824221899,523.165703528,522.286394928,523.527363178,521.899232179,523.442035261,521.350340101,523.686857334,521.4344148,523.888456496,521.665131597,522.850029817,522.60815229,522.178857895,522.649155794,522.247858814,523.157365608,521.40284235,523.460258448,521.840922934,523.643114205,466.787194403,455.433731988,455.396887437,455.436057429,455.460701528,455.464513903,455.470222283,455.489819222,455.461367849,455.468431648,455.459272333,455.451987949,455.471395754
estimated number of instructions,1712106701521.69,1711610636627.0298,1714217254932.2197,1723586478812.94,1716354424263.3098,1709989332778.3198,1714645912714.3198,1710778833584.7197,1716188771245.4797,1711608305686.7598,1712699304240.7397,1712903905558.43,1713537601100.38,1715455400360.69,1710162517633.7397,1713997972544.92,1724869810204.68,1716144156014.8298,1709887306265.95,1717490694872.8699,1710857664964.5098,1714957284975.94,1710961711653.5898,1712384804741.41,1711423250318.0698,1711010857575.17,1712891558572.7498,1724731424121.5398,1715803701502.5598,1723462338404.64,1716509631443.6199,1709932376496.7498,1717331738491.5498,1710345286367.2,1716786706418.7097,1710905820629.7998,1715003815327.2,1712412758614.7397,1710895539026.4797,1712737694126.2397,1724495683074.66,1714176177501.0498,1723195145152.2,1717834898181.6099,1710393722145.93,1715953599511.2097,1724106726280.8599,1715439440028.2498,1710167933652.5498,1713648374606.0098,1710860733737.15,1711408118017.9897,1713434136335.3098,1711846434631.0298,1715284307949.9998,1723695202511.0398,1716290529113.91,1723396140691.9797,1717658972081.7898,1723859646913.68,1717129036258.64,1710712528173.5698,1714130177523.2,1711763928281.0598,1714364040388.64,1713052883322.2,1712342344178.94,1713420656365.2998,1723771035029.46,1715766937168.39,1723541502953.8198,1717362518937.8398,1710044687310.88,1717171451100.18,1710761051008.63,1715576557577.5698,1712621609306.4697,1715336981415.18,1711617155912.2998,1711130167568.6199,1713091900496.69,1724087788754.7598,1715713198731.3198,1710365523499.91,1714827542778.42,1710536046495.69,1717536181984.4,1711006052063.7197,1715653675530.45,1711999697697.19,1714376624124.0098,1711751828331.4597,1713090818235.7998,1714217817405.5398,1724456419186.68,1714333957894.7598,1710026707697.8198,1715554969133.2297,1723363551173.4,1717440220396.7297,1724302939333.68,1716119081332.91,1711489196977.95,1714574885397.0298,1712136671169.2498,1713175603064.66,1714270310225.5298,1711422390998.2698,1715433970928.8198,1710152000336.15,1715143438265.0598,1723472432214.2998,1715977559719.3298,1723741888011.0598,1716637531094.7798,1724500787537.5198,1713246405524.38,1712443880718.7898,1711054216153.16,1712578628803.88,1711288894858.2598,1714241377947.3499,1723646790720.42,1715215505529.2598,1709961971160.5898,1715829196343.3398,1714192429603.92,1713178538419.44,1713094666691.7,1713243044414.2798,1713083465614.8599,1713053650418.5198,1713091230398.8198,1713159119467.92,1713044075153.8198,1713082540113.8398,1713043253297.0398,1713028985364.8398,1713062172400.7397
instruction calculation error,-0.002968642263312244,-0.0033266844424288356,-0.0017331454286689133,0.003717215604931497,-0.0005192067689198188,-0.004260230987334711,-0.001481846363152508,-0.003791163629411755,-0.0006752226560343002,-0.003303036618995612,-0.002615616698056964,-0.00254867695383413,-0.0022075205593677094,-0.0010551059529503803,-0.004105901682005584,-0.0018671137644896993,0.00439976692569363,-0.0006470273548879475,-0.004321351121938362,7.530540820296324e-05,-0.003746814530447821,-0.001321553298812641,-0.0036878767172528553,-0.0028019297549637884,-0.003362715067924296,-0.0036012598343733186,-0.0025068932463695676,0.004380997193394673,-0.0008052401946234481,0.003650807504985981,-0.0004248611375926871,-0.004285380444131481,-1.2759150943807962e-05,-0.0040407979733222245,-0.0003247360119157607,-0.003715133219767156,-0.0013584879659507777,-0.0028262005699840496,-0.0036583603840825768,-0.002590023924748896,0.004257988887078292,-0.0017581179831137534,0.0035017578658364168,0.000276092541563087,-0.004016411658732799,-0.0007511600745895156,0.004027875960067355,-0.0010437256953927951,-0.004092682348948554,-0.0020872032483828986,-0.0036810028010096163,-0.0033643366042678713,-0.0022350886904092364,-0.0031814351430172745,-0.0011463339759692206,0.0037966241543441618,-0.0005593005061833457,0.0036148763211831863,0.00017987116554034701,0.003878621470851508,-0.00012446268775253566,-0.003823270328006585,-0.001800748982962147,-0.0032071534167179634,-0.0017241688914755508,-0.0024528974437098517,-0.0029025809126696283,-0.002200653333687714,0.0038260324354942193,-0.0008648757058483803,0.0037007461241636507,5.218893807402224e-06,-0.004219853428257545,-0.0001005752152069411,-0.0037952081750275745,-0.001025446070650235,-0.002757067516713259,-0.0011593035897713524,-0.003242726209855623,-0.0035341329336726628,-0.0023847006245411796,0.0040172948559993316,-0.0009007461316447688,-0.004037037537484144,-0.001377122796171109,-0.003940129390995833,0.00010791251915781496,-0.0036540846029506652,-0.0009814232056940466,-0.003071065656747005,-0.0017205420336119676,-0.0031661391974667414,-0.0024684907451573224,-0.0017700615490972985,0.004231027249713391,-0.0016623316979756096,-0.004239751293945269,-0.0009537326215503184,0.0035901044990019316,5.2448090914958006e-05,0.004135273025349554,-0.0007131476029517351,-0.003369169703756913,-0.0016032818166851583,-0.0029385690259977146,-0.0024126957174788297,-0.0017384980850518451,-0.0034275458603993344,-0.0010581034252306238,-0.004162880765681875,-0.0011880457337897618,0.003656511881722428,-0.0007320653552158917,0.003810180896544175,-0.00041460181843763587,0.004254513510441648,-0.0023175618831839276,-0.002817086978230564,-0.003575727791818574,-0.002683571350329577,-0.0035085331609345143,-0.001714279720571566,0.003756953502355017,-0.0011520704441219563,-0.004271898625391504,-0.0008168980276644767,-0.001735787584525769,-0.0023196150768983953,-0.002368756109403493,-0.002282309046702238,-0.0023730890533413236,-0.0023903216799609334,-0.0023684558756039724,-0.0023289094323373115,-0.0023959834906657476,-0.002373460240100891,-0.0023963558303162756,-0.0024043066544584945,-0.0023854494508234055
predicted cycles,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0,11990137720.0
cycles prediction error,-125.36541041440181,-125.3287973668913,-125.52118396968672,-125.09679714929914,-125.67892196546012,-125.20913384004066,-125.55282190236593,-125.26740450350724,-125.66669561790488,-125.32862532724937,-125.40914862635957,-125.42424962997005,-125.4710207787338,-125.61256773395927,-125.22191608971778,-125.50499940079087,-125.19068508597582,-125.66340270285069,-125.20160357215647,-125.76278665788335,-125.27322280890365,-125.57580334598525,-125.28090217991257,-125.38593637079592,-125.31496695093841,-125.28452949154283,-125.42333833635065,-125.18056082353323,-125.63827478638837,-125.08771509390135,-125.69037733738391,-125.20493006939373,-125.75105456878772,-125.23540569640762,-125.71082740215597,-125.27677703271618,-125.5792376102916,-125.3879995615263,-125.27601817871363,-125.41198206754208,-125.16331411654545,-125.51815216889769,-125.06816735796426,-125.78819126165968,-125.23898059454483,-125.64933830443108,-125.13485821570697,-125.61138975015876,-125.22231582966339,-125.4791966356997,-125.27344930571823,-125.31385008169865,-125.46338435777366,-125.34620090343716,-125.59993992129058,-125.10475132524166,-125.67420605799347,-125.08287209957085,-125.77520668903543,-125.11678200240056,-125.73609373087335,-125.26251070192045,-125.51475704984647,-125.34011135962164,-125.53201775967591,-125.43524522752521,-125.38280248527454,-125.46238944201218,-125.1102991975475,-125.63556132222641,-125.09350673605107,-125.75332638030783,-125.21321939044417,-125.73922424187134,-125.26609202542171,-125.62150998120478,-125.40341419856519,-125.60382759023055,-125.329278535593,-125.2933354008214,-125.4381249670083,-125.1334727549735,-125.63159505093658,-125.2368993378835,-125.56622746731887,-125.2494851237622,-125.76614392382476,-125.2841748112965,-125.6272018237502,-125.3575127861834,-125.53294652707292,-125.33921829898715,-125.43804508860971,-125.52122548413898,-125.1604415884891,-125.52979746190938,-125.21189236965662,-125.61991660351003,-125.08048786532203,-125.75906128966466,-125.1492130727586,-125.66155201651846,-125.31983427418047,-125.54757959118754,-125.36762238332322,-125.44430280005157,-125.52509982020457,-125.31490352714647,-125.61098609249336,-125.22113983983496,-125.58954275647802,-125.08845355239173,-125.6511067348274,-125.10816681503472,-125.69981722328373,-125.16368755670973,-125.44952851517372,-125.39029658977094,-125.28772965687003,-125.40024193783823,-125.30505058135395,-125.52296441637536,-125.10120954081918,-125.5948618229883,-125.20711436190243,-125.64015648337357,-124.4095328129392,-124.33535699838484,-124.32922098120821,-124.34007622741467,-124.32840151555824,-124.32622024945348,-124.32896958359541,-124.3339363167882,-124.32551972747483,-124.32833380632762,-124.32545960080932,-124.32441576542625,-124.32684371376845
